002826.SZ,12.6
002827.SZ,17.5
002828.SZ,16.06
002829.SZ,34.98
002830.SZ,20.29
002831.SZ,51.51
002832.SZ,50.97
002833.SZ,47.9
002835.SZ,16.28
002836.SZ,18.6
002837.SZ,53.99
002838.SZ,62.5
002839.SZ,6.86
002840.SZ,20.5
002841.SZ,105.44
002842.SZ,25.33
002843.SZ,16.02
002845.SZ,25.8
002846.SZ,36.41
002847.SZ,98.83
002848.SZ,18.63
002849.SZ,17.8
002850.SZ,71.66
002851.SZ,33.14
002852.SZ,16.63
002853.SZ,26.17
002855.SZ,15.98
002856.SZ,29.43
002857.SZ,15.59
002858.SZ,23.5
002859.SZ,52.28
002860.SZ,29.42
002861.SZ,43.99
002862.SZ,33.59
002863.SZ,7.99
002864.SZ,33.25
002865.SZ,23.45
002866.SZ,20.93
002867.SZ,36.48
002868.SZ,25.29
002869.SZ,89.98
002870.SZ,27.89
002871.SZ,25.88
002872.SZ,8.74
002873.SZ,27.06
002875.SZ,21.42
002876.SZ,65.6
002877.SZ,16.58
002878.SZ,49.25
002879.SZ,21.2
002880.SZ,75.5
002881.SZ,45.3
002882.SZ,14.5
002883.SZ,24.84
002884.SZ,31.32
002885.SZ,23.92
002886.SZ,44.76
002887.SZ,20.82
002888.SZ,28.83
002889.SZ,30.88
002890.SZ,38.78
002891.SZ,36.0
002892.SZ,56.97
002893.SZ,20.9
002895.SZ,17.49
002896.SZ,30.0
002897.SZ,39.8
002898.SZ,15.99
002899.SZ,14.97
002900.SZ,14.16
002901.SZ,98.88
002902.SZ,43.44
002903.SZ,21.43
002905.SZ,41.58
002906.SZ,19.5
002907.SZ,21.97
002908.SZ,22.85
002909.SZ,13.41
002910.SZ,17.5
002911.SZ,19.03
002912.SZ,205.88
002913.SZ,68.48
002915.SZ,35.18
002916.SZ,272.73
002917.SZ,27.0
002918.SZ,33.33
002919.SZ,32.24
002920.SZ,51.65
002921.SZ,22.78
002922.SZ,19.6
002923.SZ,29.22
002925.SZ,74.51
002926.SZ,13.33
002927.SZ,35.33
002928.SZ,14.6
002929.SZ,38.47
002930.SZ,24.78
002931.SZ,33.97
002932.SZ,69.8
002933.SZ,53.5
002935.SZ,55.44
002936.SZ,5.57
002937.SZ,20.13
002938.SZ,54.95
002939.SZ,18.45
002940.SZ,52.61
002941.SZ,30.95
002942.SZ,38.2
002943.SZ,40.89
002945.SZ,21.45
002946.SZ,20.33
002947.SZ,68.34
002948.SZ,7.3
002949.SZ,34.6
002950.SZ,60.81
002951.SZ,28.05
002952.SZ,60.88
002953.SZ,50.1
002955.SZ,85.55
002956.SZ,78.5
002957.SZ,45.59
002958.SZ,9.44
002959.SZ,128.88
002960.SZ,40.22
002961.SZ,44.5
002962.SZ,46.99
002963.SZ,45.35
002965.SZ,47.82
002966.SZ,15.07
002967.SZ,46.8
002968.SZ,89.62
002969.SZ,15.33
002970.SZ,175.0
002971.SZ,36.98
002972.SZ,31.8
002973.SZ,29.2
002975.SZ,166.83
002976.SZ,53.34
002977.SZ,115.5
002978.SZ,43.52
002979.SZ,32.68
002980.SZ,75.0
002981.SZ,48.2
002982.SZ,121.9
002983.SZ,53.78
002985.SZ,111.65
002987.SZ,64.68
002988.SZ,25.0
002990.SZ,70.55
003816.SZ,5.25
200011.SZ,6.06
200012.SZ,2.85
200016.SZ,3.52
200017.SZ,1.99
200018.SZ,1.08
200019.SZ,4.16
200020.SZ,5.41
200025.SZ,8.92
200026.SZ,7.17
200028.SZ,29.78
200030.SZ,3.79
200037.SZ,5.15
200045.SZ,4.4
200054.SZ,7.2
200055.SZ,3.75
200056.SZ,2.72
200058.SZ,3.01
200152.SZ,10.36
200160.SZ,1.56
200168.SZ,1.27
200413.SZ,4.0
200418.SZ,51.98
200429.SZ,7.19
200468.SZ,3.46
200488.SZ,3.97
200505.SZ,3.72
200512.SZ,3.91
200521.SZ,2.62
200530.SZ,2.84
200539.SZ,2.69
200541.SZ,3.59
200550.SZ,9.49
200553.SZ,6.74
200570.SZ,2.77
200581.SZ,15.78
200596.SZ,79.89
200613.SZ,4.23
200625.SZ,5.37
200706.SZ,3.31
200725.SZ,3.5
200726.SZ,9.23
200761.SZ,2.26
200771.SZ,8.54
200869.SZ,18.15
200986.SZ,2.66
200992.SZ,3.57
201872.SZ,10.0
300001.SZ,27.26
300002.SZ,6.97
300003.SZ,41.38
300004.SZ,7.96
300005.SZ,4.91
300006.SZ,6.85
300007.SZ,19.39
300008.SZ,4.3
300009.SZ,20.58
300010.SZ,22.8
300011.SZ,8.15
300012.SZ,18.62
300013.SZ,18.37
300014.SZ,85.26
300015.SZ,50.37
300016.SZ,11.69
300017.SZ,12.62
300018.SZ,8.25
300019.SZ,12.1
300020.SZ,11.28
300021.SZ,7.93
300022.SZ,6.43
300023.SZ,10.98
300024.SZ,17.67
300025.SZ,8.4
300026.SZ,8.36
300027.SZ,5.9
300029.SZ,9.89
300030.SZ,14.88
300031.SZ,25.2
300032.SZ,5.51
300033.SZ,149.8
300034.SZ,18.88
300035.SZ,10.55
300036.SZ,32.42
300037.SZ,47.4
300038.SZ,11.73
300039.SZ,7.06
300040.SZ,8.17
300041.SZ,17.4
300042.SZ,20.9
300043.SZ,6.42
300044.SZ,9.11
300045.SZ,15.27
300046.SZ,28.7
300047.SZ,15.47
300048.SZ,6.14
300049.SZ,10.77
300050.SZ,7.5
300051.SZ,15.75
300052.SZ,18.27
300053.SZ,15.47
300054.SZ,15.99
300055.SZ,8.2
300056.SZ,7.49
300057.SZ,7.42
300058.SZ,8.76
300059.SZ,20.68
300061.SZ,10.47
300062.SZ,9.14
300063.SZ,6.71
300064.SZ,5.02
300065.SZ,15.4
300066.SZ,6.5
300067.SZ,6.99
300068.SZ,13.95
300069.SZ,19.83
300070.SZ,11.82
300071.SZ,3.78
300072.SZ,9.36
300073.SZ,37.73
300074.SZ,6.49
300075.SZ,16.48
300076.SZ,6.95
300077.SZ,9.39
300078.SZ,18.14
300079.SZ,7.37
300080.SZ,7.29
300081.SZ,15.5
300082.SZ,8.78
300083.SZ,6.76
300084.SZ,6.24
300085.SZ,19.93
300086.SZ,7.85
300087.SZ,19.24
300088.SZ,14.15
300089.SZ,6.54
300090.SZ,2.69
300091.SZ,5.88
300092.SZ,8.27
300093.SZ,13.65
300094.SZ,5.66
300095.SZ,8.25
300096.SZ,13.26
300097.SZ,14.17
300098.SZ,8.96
300099.SZ,9.86
300100.SZ,9.0
300101.SZ,14.19
300102.SZ,9.02
300103.SZ,12.49
300105.SZ,6.6
300106.SZ,9.45
300107.SZ,11.43
300108.SZ,7.46
300109.SZ,22.33
300110.SZ,6.53
300111.SZ,3.02
300112.SZ,11.89
300113.SZ,33.98
300114.SZ,13.74
300115.SZ,27.56
300116.SZ,2.16
300117.SZ,4.32
300118.SZ,18.09
300119.SZ,25.92
300120.SZ,9.73
300121.SZ,9.48
300122.SZ,86.68
300123.SZ,19.5
300124.SZ,36.15
300125.SZ,18.55
300126.SZ,6.82
300127.SZ,27.39
300128.SZ,4.76
300129.SZ,5.48
300130.SZ,22.33
300131.SZ,7.71
300132.SZ,20.1
300133.SZ,10.0
300134.SZ,21.85
300135.SZ,3.24
300136.SZ,57.49
300137.SZ,9.25
300138.SZ,11.75
300139.SZ,13.5
300140.SZ,15.17
300141.SZ,12.56
300142.SZ,45.5
300143.SZ,14.11
300144.SZ,33.47
300145.SZ,6.1
300146.SZ,22.28
300147.SZ,13.5
300148.SZ,5.12
300149.SZ,16.68
300150.SZ,5.72
300151.SZ,13.78
300152.SZ,5.95
300153.SZ,8.72
300154.SZ,7.25
300155.SZ,11.5
300156.SZ,3.46
300157.SZ,5.7
300158.SZ,7.33
300159.SZ,5.67
300160.SZ,13.74
300161.SZ,29.59
300162.SZ,10.68
300163.SZ,5.01
300164.SZ,6.98
300165.SZ,6.75
300166.SZ,20.89
300167.SZ,8.17
300168.SZ,24.6
300169.SZ,9.29
300170.SZ,15.64
300171.SZ,12.77
300172.SZ,6.58
300173.SZ,8.5
300174.SZ,30.5
300175.SZ,7.95
300176.SZ,21.84
300177.SZ,15.4
300178.SZ,8.49
300179.SZ,7.87
300180.SZ,15.02
300181.SZ,6.68
300182.SZ,6.46
300183.SZ,19.17
300184.SZ,12.1
300185.SZ,2.11
300187.SZ,6.52
300188.SZ,25.37
300189.SZ,5.81
300190.SZ,10.29
300191.SZ,36.49
300192.SZ,19.26
300193.SZ,9.48
300194.SZ,8.01
300195.SZ,9.76
300196.SZ,13.75
300197.SZ,4.02
300198.SZ,4.73
300199.SZ,12.33
300200.SZ,15.26
300201.SZ,5.47
300202.SZ,17.15
300203.SZ,24.77
300204.SZ,19.0
300205.SZ,16.38
300206.SZ,15.89
300207.SZ,27.0
300208.SZ,9.45
300209.SZ,17.38
300210.SZ,7.08
300211.SZ,9.39
300212.SZ,53.19
300213.SZ,8.34
300214.SZ,10.35
300215.SZ,9.24
300217.SZ,4.25
300218.SZ,9.39
300219.SZ,9.56
300220.SZ,55.89
300221.SZ,7.94
300222.SZ,15.82
300223.SZ,142.26
300224.SZ,11.3
300225.SZ,6.59
300226.SZ,103.2
300227.SZ,17.45
300228.SZ,7.22
300229.SZ,20.6
300230.SZ,8.1
300231.SZ,10.3
300232.SZ,12.89
300233.SZ,25.35
300234.SZ,15.05
300235.SZ,29.56
300236.SZ,73.44
300237.SZ,5.16
300238.SZ,34.69
300239.SZ,6.67
300240.SZ,8.98
300241.SZ,8.96
300242.SZ,6.0
300243.SZ,10.07
300244.SZ,30.5
300245.SZ,13.34
300246.SZ,26.5
300247.SZ,4.18
300248.SZ,14.87
300249.SZ,10.3
300250.SZ,19.8
300251.SZ,13.09
300252.SZ,13.04
300253.SZ,30.78
300254.SZ,10.5
300255.SZ,7.5
300256.SZ,8.06
300257.SZ,11.99
300258.SZ,14.52
300259.SZ,6.48
300260.SZ,21.81
300261.SZ,6.02
300262.SZ,8.84
300263.SZ,8.99
300264.SZ,8.25
300265.SZ,19.84
300266.SZ,5.45
300267.SZ,7.26
300268.SZ,17.44
300269.SZ,6.19
300270.SZ,12.65
300271.SZ,34.1
300272.SZ,7.16
300273.SZ,9.58
300274.SZ,14.27
300275.SZ,13.45
300276.SZ,13.4
300277.SZ,11.81
300278.SZ,7.18
300279.SZ,8.0
300280.SZ,34.48
300281.SZ,7.89
300282.SZ,18.96
300283.SZ,6.16
300284.SZ,11.59
300285.SZ,29.3
300286.SZ,12.81
300287.SZ,6.06
300288.SZ,15.16
300289.SZ,7.19
300290.SZ,13.4
300291.SZ,6.83
300292.SZ,9.26
300293.SZ,14.88
300294.SZ,42.44
300295.SZ,16.39
300296.SZ,8.74
300297.SZ,7.06
300298.SZ,24.35
300299.SZ,8.88
300300.SZ,12.65
300301.SZ,7.5
300302.SZ,16.13
300303.SZ,8.37
300304.SZ,5.17
300305.SZ,11.45
300306.SZ,16.76
300307.SZ,8.85
300308.SZ,73.45
300309.SZ,8.2
300310.SZ,7.98
300311.SZ,12.04
300312.SZ,8.49
300313.SZ,8.87
300314.SZ,13.33
300315.SZ,7.97
300316.SZ,30.49
300317.SZ,7.16
300318.SZ,7.08
300319.SZ,16.31
300320.SZ,8.64
300321.SZ,20.98
300322.SZ,28.09
300323.SZ,9.05
300324.SZ,10.58
300325.SZ,8.35
300326.SZ,29.28
300327.SZ,42.65
300328.SZ,20.71
300329.SZ,9.84
300330.SZ,13.07
300331.SZ,37.54
300332.SZ,5.37
300333.SZ,14.34
300334.SZ,10.53
300335.SZ,7.29
300336.SZ,8.58
300337.SZ,5.4
300338.SZ,13.78
300339.SZ,18.6
300340.SZ,19.75
300341.SZ,20.26
300342.SZ,28.25
300343.SZ,8.37
300344.SZ,7.2
300345.SZ,13.79
300346.SZ,37.39
300347.SZ,85.1
300348.SZ,31.07
300349.SZ,19.37
300350.SZ,8.0
300351.SZ,12.71
300352.SZ,10.93
300353.SZ,17.86
300354.SZ,16.06
300355.SZ,4.62
300356.SZ,9.48
300357.SZ,60.75
300358.SZ,10.11
300359.SZ,8.78
300360.SZ,14.66
300362.SZ,5.37
300363.SZ,32.99
300364.SZ,5.32
300365.SZ,16.88
300366.SZ,14.49
300367.SZ,10.78
300368.SZ,11.83
300369.SZ,27.65
300370.SZ,5.0
300371.SZ,16.53
300373.SZ,36.63
300374.SZ,12.28
300375.SZ,9.98
300376.SZ,6.45
300377.SZ,14.13
300378.SZ,19.69
300379.SZ,60.8
300380.SZ,23.8
300381.SZ,13.28
300382.SZ,9.17
300383.SZ,31.5
300384.SZ,25.66
300385.SZ,26.72
300386.SZ,19.38
300387.SZ,11.9
300388.SZ,13.96
300389.SZ,14.98
300390.SZ,15.9
300391.SZ,13.97
300392.SZ,10.15
300393.SZ,19.47
300394.SZ,55.8
300395.SZ,28.9
300396.SZ,23.32
300397.SZ,58.98
300398.SZ,25.61
300399.SZ,18.65
300400.SZ,19.0
300401.SZ,21.65
300402.SZ,11.8
300403.SZ,8.21
300404.SZ,26.0
300405.SZ,20.38
300406.SZ,23.2
300407.SZ,10.79
300408.SZ,28.08
300409.SZ,18.18
300410.SZ,20.64
300411.SZ,12.66
300412.SZ,9.15
300413.SZ,53.55
300414.SZ,22.07
300415.SZ,10.57
300416.SZ,44.49
300417.SZ,60.0
300418.SZ,27.7
300419.SZ,8.47
300420.SZ,7.95
300421.SZ,12.85
300422.SZ,14.3
300423.SZ,16.01
300424.SZ,20.8
300425.SZ,6.07
300426.SZ,7.9
300427.SZ,22.5
300428.SZ,19.4
300429.SZ,24.24
300430.SZ,15.28
300431.SZ,8.34
300432.SZ,14.9
300433.SZ,23.37
300434.SZ,9.7
300435.SZ,19.19
300436.SZ,43.88
300437.SZ,14.9
300438.SZ,33.63
300439.SZ,18.11
300440.SZ,12.34
300441.SZ,10.6
300442.SZ,20.22
300443.SZ,19.49
300444.SZ,9.88
300445.SZ,19.94
300446.SZ,27.92
300447.SZ,14.8
300448.SZ,14.99
300449.SZ,17.69
300450.SZ,60.19
300451.SZ,28.96
300452.SZ,29.78
300453.SZ,15.3
300454.SZ,223.1
300455.SZ,21.31
300456.SZ,37.64
300457.SZ,71.05
300458.SZ,41.31
300459.SZ,8.88
300460.SZ,28.9
300461.SZ,26.2
300462.SZ,32.9
300463.SZ,52.71
300464.SZ,18.05
300465.SZ,17.64
300466.SZ,8.43
300467.SZ,24.92
300468.SZ,48.85
300469.SZ,25.69
300470.SZ,30.61
300471.SZ,13.94
300472.SZ,22.85
300473.SZ,45.97
300474.SZ,77.04
300475.SZ,20.33
300476.SZ,28.66
300477.SZ,10.68
300478.SZ,17.13
300479.SZ,19.4
300480.SZ,22.85
300481.SZ,21.65
300482.SZ,99.4
300483.SZ,43.37
300484.SZ,13.25
300485.SZ,18.3
300486.SZ,28.7
300487.SZ,46.37
300488.SZ,40.49
300489.SZ,45.45
300490.SZ,13.68
300491.SZ,18.2
300492.SZ,67.99
300493.SZ,14.0
300494.SZ,18.95
300495.SZ,15.08
300496.SZ,79.9
300497.SZ,31.3
300498.SZ,43.7
300499.SZ,24.19
300500.SZ,22.86
300501.SZ,22.35
300502.SZ,80.5
300503.SZ,15.6
300504.SZ,34.1
300505.SZ,26.76
300506.SZ,19.09
300507.SZ,22.4
300508.SZ,41.0
300509.SZ,17.13
300510.SZ,11.97
300511.SZ,12.94
300512.SZ,14.74
300513.SZ,28.37
300514.SZ,15.45
300515.SZ,12.8
300516.SZ,40.04
300517.SZ,17.33
300518.SZ,31.47
300519.SZ,15.74
300520.SZ,27.0
300521.SZ,18.39
300522.SZ,21.45
300523.SZ,55.18
300525.SZ,42.89
300526.SZ,219.48
300527.SZ,15.59
300528.SZ,8.66
300529.SZ,122.22
300530.SZ,56.7
300531.SZ,19.4
300532.SZ,19.66
300533.SZ,62.92
300534.SZ,7.5
300535.SZ,15.88
300536.SZ,19.8
300537.SZ,23.47
300538.SZ,35.2
300539.SZ,10.31
300540.SZ,21.92
300541.SZ,29.38
300542.SZ,21.36
300543.SZ,27.73
300545.SZ,47.5
300546.SZ,36.49
300547.SZ,24.22
300548.SZ,138.08
300549.SZ,16.25
300550.SZ,64.51
300551.SZ,37.23
300552.SZ,115.0
300553.SZ,45.98
300554.SZ,26.55
300555.SZ,14.0
300556.SZ,20.24
300557.SZ,33.0
300558.SZ,106.6
300559.SZ,36.87
300560.SZ,26.5
300561.SZ,25.75
300562.SZ,23.8
300563.SZ,38.09
300564.SZ,56.0
300565.SZ,20.06
300566.SZ,31.13
300567.SZ,77.23
300568.SZ,43.88
300569.SZ,20.59
300570.SZ,36.56
300571.SZ,71.0
300572.SZ,76.0
300573.SZ,119.5
300575.SZ,61.9
300576.SZ,84.0
300577.SZ,39.26
300578.SZ,86.35
300579.SZ,52.37
300580.SZ,22.35
300581.SZ,27.38
300582.SZ,15.21
300583.SZ,36.85
300584.SZ,37.85
300585.SZ,29.87
300586.SZ,26.74
300587.SZ,24.3
300588.SZ,14.65
300589.SZ,16.66
300590.SZ,68.77
300591.SZ,7.95
300592.SZ,14.86
300593.SZ,26.88
300594.SZ,48.99
300595.SZ,77.77
300596.SZ,43.88
300597.SZ,17.34
300598.SZ,353.0
300599.SZ,13.95
300600.SZ,22.46
300601.SZ,152.57
300602.SZ,64.37
300603.SZ,51.46
300604.SZ,36.9
300605.SZ,25.25
300606.SZ,44.68
300607.SZ,80.33
300608.SZ,26.97
300609.SZ,48.0
300610.SZ,15.69
300611.SZ,12.72
300612.SZ,23.3
300613.SZ,215.8
300615.SZ,41.38
300616.SZ,91.65
300617.SZ,40.85
300618.SZ,94.0
300619.SZ,28.07
300620.SZ,47.89
300621.SZ,15.27
300622.SZ,27.91
300623.SZ,48.9
300624.SZ,109.86
300625.SZ,19.1
300626.SZ,12.25
300627.SZ,32.49
300628.SZ,119.35
300629.SZ,26.96
300630.SZ,84.4
300631.SZ,25.63
300632.SZ,31.0
300633.SZ,37.6
300634.SZ,27.7
300635.SZ,25.95
300636.SZ,48.38
300637.SZ,14.73
300638.SZ,95.72
300639.SZ,37.88
300640.SZ,15.5
300641.SZ,5.94
300642.SZ,53.35
300643.SZ,28.35
300644.SZ,46.82
300645.SZ,18.52
300647.SZ,17.68
300648.SZ,25.06
300649.SZ,25.28
300650.SZ,21.98
300651.SZ,70.0
300652.SZ,22.53
300653.SZ,94.91
300654.SZ,23.99
300655.SZ,59.94
300656.SZ,29.85
300657.SZ,43.11
300658.SZ,47.2
300659.SZ,105.72
300660.SZ,22.2
300661.SZ,409.0
300662.SZ,46.86
300663.SZ,42.17
300664.SZ,16.8
300665.SZ,12.22
300666.SZ,68.66
300667.SZ,36.47
300668.SZ,21.61
300669.SZ,43.5
300670.SZ,17.36
300671.SZ,41.93
300672.SZ,69.98
300673.SZ,38.0
300674.SZ,47.67
300675.SZ,21.5
300676.SZ,124.91
300677.SZ,84.1
300678.SZ,29.38
300679.SZ,54.97
300680.SZ,28.6
300681.SZ,37.4
300682.SZ,35.9
300683.SZ,85.0
300684.SZ,41.85
300685.SZ,89.08
300686.SZ,29.2
300687.SZ,24.42
300688.SZ,41.41
300689.SZ,53.6
300690.SZ,28.7
300691.SZ,28.86
300692.SZ,17.1
300693.SZ,21.89
300694.SZ,22.49
300695.SZ,73.88
300696.SZ,47.48
300697.SZ,17.38
300698.SZ,32.51
300699.SZ,61.1
300700.SZ,32.4
300701.SZ,38.86
300702.SZ,98.86
300703.SZ,18.6
300705.SZ,15.49
300706.SZ,44.44
300707.SZ,25.3
300708.SZ,20.8
300709.SZ,157.0
300710.SZ,32.07
300711.SZ,22.92
300712.SZ,19.5
300713.SZ,27.54
300715.SZ,40.92
300716.SZ,16.73
300717.SZ,22.49
300718.SZ,28.98
300719.SZ,15.35
300720.SZ,26.42
300721.SZ,25.52
300722.SZ,34.5
300723.SZ,47.9
300724.SZ,82.21
300725.SZ,96.74
300726.SZ,35.09
300727.SZ,19.27
300729.SZ,33.88
300730.SZ,24.09
300731.SZ,42.89
300732.SZ,32.81
300733.SZ,16.38
300735.SZ,38.21
300736.SZ,22.93
300737.SZ,22.48
300738.SZ,78.6
300739.SZ,27.5
300740.SZ,14.95
300741.SZ,35.3
300742.SZ,36.3
300743.SZ,41.52
300745.SZ,31.69
300746.SZ,18.62
300747.SZ,149.73
300748.SZ,75.89
300749.SZ,33.95
300750.SZ,169.89
300751.SZ,228.0
300752.SZ,52.62
300753.SZ,52.15
300755.SZ,52.41
300756.SZ,83.0
300757.SZ,48.5
300758.SZ,39.83
300759.SZ,70.9
300760.SZ,288.58
300761.SZ,80.0
300762.SZ,71.66
300763.SZ,85.42
300765.SZ,63.47
300766.SZ,56.35
300767.SZ,111.42
300768.SZ,52.9
300769.SZ,232.0
300770.SZ,205.99
300771.SZ,83.38
300772.SZ,23.98
300773.SZ,101.37
300775.SZ,56.34
300776.SZ,168.86
300777.SZ,54.86
300778.SZ,57.63
300779.SZ,57.24
300780.SZ,37.86
300781.SZ,53.68
300782.SZ,718.0
300783.SZ,91.59
300785.SZ,216.4
300786.SZ,85.0
300787.SZ,110.65
300788.SZ,55.27
300789.SZ,103.88
300790.SZ,54.2
300791.SZ,95.36
300792.SZ,390.04
300793.SZ,73.5
300795.SZ,40.06
300796.SZ,34.21
300797.SZ,31.19
300798.SZ,22.5
300799.SZ,156.5
300800.SZ,97.05
300801.SZ,52.58
300802.SZ,77.5
300803.SZ,74.74
300805.SZ,44.07
300806.SZ,56.03
300807.SZ,69.19
300808.SZ,37.5
300809.SZ,34.39
300810.SZ,101.11
300811.SZ,107.87
300812.SZ,86.88
300813.SZ,91.25
300815.SZ,144.01
300816.SZ,58.93
300817.SZ,43.0
300818.SZ,49.01
300819.SZ,40.0
300820.SZ,180.0
300821.SZ,15.99
300822.SZ,61.5
300823.SZ,42.32
300825.SZ,23.06
300826.SZ,55.88
300827.SZ,56.29
300828.SZ,35.2
300829.SZ,52.77
300830.SZ,21.5
300831.SZ,23.93
300832.SZ,141.88
300833.SZ,91.84
300835.SZ,38.34
300836.SZ,40.58
600000.SH,13.33
600004.SH,23.69
600006.SH,6.06
600007.SH,18.35
600008.SH,4.2
600009.SH,88.9
600010.SH,1.85
600011.SH,7.04
600012.SH,6.57
600015.SH,7.88
600016.SH,6.49
600017.SH,3.36
600018.SH,7.92
600019.SH,7.08
600020.SH,6.23
600021.SH,8.99
600022.SH,1.76
600023.SH,4.75
600025.SH,4.96
600026.SH,9.75
600027.SH,4.17
600028.SH,5.59
600029.SH,8.1
600030.SH,26.33
600031.SH,21.03
600033.SH,3.45
600035.SH,4.36
600036.SH,40.16
600037.SH,11.23
600038.SH,51.49
600039.SH,4.33
600048.SH,17.35
600050.SH,6.96
600051.SH,9.49
600052.SH,6.5
600053.SH,32.62
600054.SH,10.12
600055.SH,17.89
600056.SH,18.29
600057.SH,6.53
600058.SH,10.4
600059.SH,10.19
600060.SH,14.41
600061.SH,15.94
600062.SH,15.83
600063.SH,4.94
600064.SH,11.66
600066.SH,16.56
600067.SH,5.43
600068.SH,7.51
600069.SH,3.28
600070.SH,12.91
600071.SH,13.39
600072.SH,19.47
600073.SH,11.25
600074.SH,0.94
600075.SH,6.34
600076.SH,5.05
600077.SH,3.18
600078.SH,7.55
600079.SH,24.97
600080.SH,7.77
600081.SH,14.42
600082.SH,5.21
600083.SH,30.65
600084.SH,2.98
600085.SH,31.75
600086.SH,4.89
600088.SH,18.76
600089.SH,8.46
600090.SH,5.76
600091.SH,4.09
600093.SH,20.81
600094.SH,8.57
600095.SH,12.34
600096.SH,6.89
600097.SH,11.47
600098.SH,6.74
600099.SH,8.13
600100.SH,10.65
600101.SH,8.98
600103.SH,3.12
600104.SH,27.48
600105.SH,6.1
600106.SH,3.75
600107.SH,14.38
600108.SH,4.27
600109.SH,11.87
600110.SH,7.05
600111.SH,15.08
600112.SH,4.52
600113.SH,7.95
600114.SH,15.8
600115.SH,6.5
600116.SH,9.92
600117.SH,4.05
600118.SH,41.7
600119.SH,6.4
600120.SH,17.5
600121.SH,3.55
600122.SH,4.35
600123.SH,7.62
600125.SH,7.76
600126.SH,9.75
600127.SH,13.36
600128.SH,9.0
600129.SH,14.27
600130.SH,5.62
600131.SH,23.45
600132.SH,62.9
600133.SH,7.59
600135.SH,9.66
600136.SH,15.86
600137.SH,17.57
600138.SH,13.87
600139.SH,4.49
600141.SH,13.07
600143.SH,14.46
600146.SH,23.4
600148.SH,16.98
600149.SH,6.55
600150.SH,29.55
600151.SH,5.85
600152.SH,8.68
600153.SH,9.56
600155.SH,15.96
600156.SH,7.03
600157.SH,2.04
600158.SH,12.23
600159.SH,3.22
600160.SH,9.79
600161.SH,39.37
600162.SH,2.65
600163.SH,4.93
600165.SH,5.4
600166.SH,2.74
600167.SH,16.27
600168.SH,11.3
600169.SH,2.78
600170.SH,4.05
600171.SH,23.58
600172.SH,4.35
600173.SH,5.51
600175.SH,3.72
600176.SH,11.58
600177.SH,9.52
600178.SH,6.2
600179.SH,7.5
600180.SH,9.98
600182.SH,18.66
600183.SH,36.8
600184.SH,13.36
600185.SH,7.76
600186.SH,3.68
600187.SH,3.27
600188.SH,11.65
600189.SH,4.88
600190.SH,3.89
600191.SH,10.2
600192.SH,7.35
600193.SH,4.09
600195.SH,18.98
600196.SH,38.88
600197.SH,20.18
600198.SH,17.08
600199.SH,8.19
600200.SH,11.86
600201.SH,26.51
600202.SH,5.55
600203.SH,14.22
600206.SH,17.11
600207.SH,5.84
600208.SH,5.13
600209.SH,4.63
600210.SH,5.87
600211.SH,42.0
600212.SH,5.84
600213.SH,13.6
600215.SH,12.39
600216.SH,19.85
600217.SH,8.15
600218.SH,18.28
600219.SH,2.48
600220.SH,2.85
600221.SH,2.15
600222.SH,8.9
600223.SH,11.69
600225.SH,4.63
600226.SH,4.43
600227.SH,3.39
600228.SH,13.19
600229.SH,10.15
600230.SH,17.38
600231.SH,3.53
600232.SH,8.66
600233.SH,15.88
600234.SH,10.47
600235.SH,6.38
600236.SH,6.26
600237.SH,6.77
600238.SH,10.49
600239.SH,4.08
600240.SH,2.51
600241.SH,6.42
600242.SH,11.47
600243.SH,5.75
600246.SH,8.81
600247.SH,5.42
600248.SH,5.15
600249.SH,5.21
600250.SH,8.8
600251.SH,7.64
600252.SH,3.98
600255.SH,2.18
600256.SH,3.97
600257.SH,5.6
600258.SH,21.72
600259.SH,48.64
600260.SH,20.85
600261.SH,5.0
600262.SH,22.95
600265.SH,30.68
600266.SH,10.84
600267.SH,18.89
600268.SH,13.55
600269.SH,4.76
600271.SH,25.88
600272.SH,9.77
600273.SH,13.08
600275.SH,3.55
600276.SH,101.0
600277.SH,8.95
600278.SH,14.68
600279.SH,5.28
600280.SH,4.23
600281.SH,6.1
600282.SH,3.62
600283.SH,12.35
600284.SH,8.15
600285.SH,11.11
600287.SH,8.68
600288.SH,14.1
600289.SH,6.23
600290.SH,6.04
600291.SH,11.19
600292.SH,7.37
600293.SH,4.82
600295.SH,9.26
600297.SH,4.81
600298.SH,42.24
600299.SH,13.62
600300.SH,4.4
600301.SH,7.52
600302.SH,5.86
600303.SH,5.69
600305.SH,23.66
600306.SH,8.38
600307.SH,2.14
600308.SH,5.01
600309.SH,57.76
600310.SH,6.08
600311.SH,5.6
600312.SH,10.46
600313.SH,4.97
600315.SH,40.4
600316.SH,17.97
600317.SH,2.98
600318.SH,14.53
600319.SH,6.63
600320.SH,4.0
600321.SH,2.77
600322.SH,4.8
600323.SH,22.53
600325.SH,8.78
600326.SH,8.08
600327.SH,6.13
600328.SH,9.55
600329.SH,16.6
600330.SH,11.26
600331.SH,3.74
600332.SH,44.94
600333.SH,6.09
600335.SH,7.58
600336.SH,7.37
600337.SH,5.54
600338.SH,39.5
600339.SH,4.45
600340.SH,33.57
600343.SH,11.3
600345.SH,31.02
600346.SH,18.45
600348.SH,6.13
