,ts_code,high,trade_date_x,adj_factor_x,trade_date_y,adj_factor_y,adj_factor
1835,300461.SZ,26.2,20200528,1.822,20190521,1.822,1.0
1836,300462.SZ,32.77,20200528,2.019,20190521,2.011,0.9960376423972264
1837,300463.SZ,52.38,20200528,3.057,20190521,3.038,0.9937847562970232
1838,300464.SZ,18.05,20200528,2.515,20190521,2.515,1.0
1839,300465.SZ,17.55,20200528,3.222,20190521,3.205,0.994723774053383
1840,300466.SZ,8.43,20200528,5.421,20190521,5.421,1.0
1841,300467.SZ,24.92,20200528,4.017,20190521,4.017,1.0
1842,300468.SZ,48.37,20200528,1.846,20190521,1.828,0.9902491874322861
1843,300469.SZ,15.13,20200528,3.074,20190521,1.811,0.5891346779440468
1844,300470.SZ,30.39,20200528,3.698,20190521,3.672,0.9929691725256896
1845,300471.SZ,13.94,20200528,5.123,20190521,5.123,1.0
1846,300472.SZ,14.21,20200528,2.422,20190521,1.506,0.6218001651527663
1847,300473.SZ,45.49,20200528,1.05,20190521,1.039,0.9895238095238094
1848,300474.SZ,77.04,20200528,2.018,20190521,2.018,1.0
1849,300475.SZ,9.65,20200528,2.154,20190521,1.022,0.47446610956360263
1850,300476.SZ,28.23,20200528,4.7,20190521,4.629,0.9848936170212764
1851,300477.SZ,7.61,20200528,6.436,20190521,4.588,0.7128651336233686
1852,300478.SZ,17.04,20200528,1.929,20190521,1.919,0.9948159668221876
1853,300479.SZ,19.36,20200528,2.02,20190521,2.016,0.998019801980198
1854,300480.SZ,17.53,20200528,2.635,20190521,2.021,0.7669829222011385
1855,300481.SZ,21.07,20200528,3.16,20190521,3.076,0.9734177215189873
1856,300482.SZ,98.45,20200528,3.679,20190521,3.644,0.9904865452568633
1857,300483.SZ,43.28,20200528,1.007,20190521,1.005,0.9980139026812314
1858,300484.SZ,13.25,20200528,4.058,20190521,4.058,1.0
1859,300485.SZ,18.02,20200528,4.141,20190521,4.078,0.9847862835063995
1860,300486.SZ,28.64,20200528,1.006,20190521,1.004,0.9980119284294234
1861,300487.SZ,46.37,20200528,2.534,20190521,2.534,1.0
1862,300488.SZ,24.99,20200528,2.634,20190521,1.626,0.6173120728929384
1863,300489.SZ,45.45,20200528,2.007,20190521,2.007,1.0
1864,300490.SZ,13.63,20200528,2.027,20190521,2.019,0.9960532807104094
1865,300491.SZ,18.2,20200528,1.815,20190521,1.815,1.0
1866,300492.SZ,67.99,20200528,1.03,20190521,1.03,1.0
1867,300493.SZ,9.26,20200528,3.847,20190521,2.545,0.6615544580192357
1868,300494.SZ,18.81,20200528,2.043,20190521,2.028,0.9926578560939794
1869,300495.SZ,14.96,20200528,7.645,20190521,7.583,0.9918901242642251
1870,300496.SZ,79.48,20200528,3.956,20190521,3.935,0.9946916076845298
1871,300497.SZ,16.19,20200528,5.966,20190521,3.085,0.5170968823332216
1872,300498.SZ,42.82,20200528,1.587,20190521,1.555,0.9798361688720857
1873,300499.SZ,16.0,20200528,2.736,20190521,1.81,0.6615497076023391
1874,300500.SZ,17.44,20200528,2.65,20190521,2.022,0.7630188679245282
1875,300501.SZ,14.69,20200528,2.952,20190521,1.94,0.6571815718157181
1876,300502.SZ,80.1,20200528,3.048,20190521,3.033,0.9950787401574803
1877,300503.SZ,15.53,20200528,2.532,20190521,2.52,0.995260663507109
1878,300504.SZ,33.83,20200528,1.012,20190521,1.004,0.9920948616600791
1879,300505.SZ,20.3,20200528,1.329,20190521,1.008,0.7584650112866818
1880,300506.SZ,10.02,20200528,4.818,20190521,2.529,0.524906600249066
1881,300507.SZ,22.4,20200528,3.299,20190521,3.299,1.0
1882,300508.SZ,40.9,20200528,1.614,20190521,1.61,0.9975216852540273
1883,300509.SZ,11.21,20200528,2.997,20190521,1.962,0.6546546546546547
1884,300510.SZ,6.95,20200528,6.219,20190521,3.613,0.5809615693841453
1885,300511.SZ,12.77,20200528,2.928,20190521,2.889,0.9866803278688524
1886,300512.SZ,14.58,20200528,2.186,20190521,2.163,0.9894784995425434
1887,300513.SZ,15.67,20200528,2.904,20190521,1.604,0.5523415977961433
1888,300514.SZ,15.39,20200528,2.013,20190521,2.005,0.9960258320914058
1889,300515.SZ,12.5,20200528,2.069,20190521,2.021,0.9768003866602223
1890,300516.SZ,26.64,20200528,1.515,20190521,1.008,0.6653465346534654
1891,300517.SZ,17.3,20200528,1.009,20190521,1.007,0.998017839444995
1892,300518.SZ,31.44,20200528,1.005,20190521,1.004,0.9990049751243782
1893,300519.SZ,14.93,20200528,2.144,20190521,2.033,0.9482276119402984
1894,300520.SZ,26.96,20200528,2.211,20190521,2.208,0.9986431478968794
1895,300521.SZ,18.33,20200528,1.817,20190521,1.811,0.9966978536048432
1896,300522.SZ,14.16,20200528,2.795,20190521,1.845,0.6601073345259392
1897,300523.SZ,36.66,20200528,2.723,20190521,1.809,0.6643408005875873
1898,300525.SZ,21.79,20200528,3.567,20190521,1.812,0.5079899074852817
1899,300526.SZ,219.04,20200528,2.014,20190521,2.01,0.9980139026812314
1900,300527.SZ,14.82,20200528,1.994,20190521,1.896,0.950852557673019
1901,300528.SZ,8.66,20200528,1.214,20190521,1.214,1.0
1902,300529.SZ,63.85,20200528,1.962,20190521,1.025,0.5224260958205912
1903,300530.SZ,24.28,20200528,2.408,20190521,1.031,0.42815614617940195
1904,300531.SZ,19.33,20200528,3.522,20190521,3.51,0.9965928449744463
1905,300532.SZ,19.3,20200528,3.367,20190521,3.305,0.9815859815859816
1906,300533.SZ,62.25,20200528,1.029,20190521,1.018,0.9893100097181731
1907,300534.SZ,7.49,20200528,3.519,20190521,3.513,0.9982949701619778
1908,300535.SZ,15.77,20200528,1.696,20190521,1.684,0.9929245283018868
1909,300536.SZ,11.21,20200528,3.206,20190521,1.815,0.566126013724267
1910,300537.SZ,23.37,20200528,1.625,20190521,1.618,0.9956923076923078
1911,300538.SZ,19.46,20200528,2.733,20190521,1.511,0.5528723015001829
1912,300539.SZ,10.27,20200528,2.218,20190521,2.209,0.9959422903516683
1913,300540.SZ,21.92,20200528,1.507,20190521,1.507,1.0
1914,300541.SZ,22.42,20200528,1.975,20190521,1.507,0.7630379746835442
1915,300542.SZ,21.36,20200528,2.57,20190521,2.57,1.0
1916,300543.SZ,16.07,20200528,3.505,20190521,2.031,0.5794579172610557
1917,300545.SZ,47.31,20200528,2.025,20190521,2.017,0.9960493827160494
1918,300546.SZ,36.27,20200528,2.545,20190521,2.53,0.9941060903732809
1919,300547.SZ,24.22,20200528,3.805,20190521,3.805,1.0
1920,300548.SZ,76.43,20200528,1.821,20190521,1.008,0.5535420098846787
1921,300549.SZ,16.01,20200528,2.061,20190521,2.03,0.984958757884522
1922,300550.SZ,46.0,20200528,1.408,20190521,1.004,0.7130681818181819
1923,300551.SZ,37.18,20200528,1.509,20190521,1.507,0.998674618952949
1924,300552.SZ,62.59,20200528,1.854,20190521,1.009,0.5442286947141315
1925,300553.SZ,45.71,20200528,1.016,20190521,1.01,0.9940944881889764
1926,300554.SZ,26.35,20200528,1.819,20190521,1.805,0.9923034634414514
1927,300555.SZ,14.0,20200528,2.517,20190521,2.517,1.0
1928,300556.SZ,20.18,20200528,1.016,20190521,1.013,0.9970472440944881
1929,300557.SZ,32.87,20200528,1.018,20190521,1.014,0.9960707269155207
1930,300558.SZ,106.07,20200528,1.011,20190521,1.006,0.9950544015825916
1931,300559.SZ,24.36,20200528,5.525,20190521,3.651,0.660814479638009
1932,300560.SZ,22.03,20200528,2.716,20190521,2.258,0.8313696612665684
1933,300561.SZ,17.02,20200528,4.58,20190521,3.028,0.6611353711790393
1934,300562.SZ,23.76,20200528,3.217,20190521,3.211,0.998134908299658
1935,300563.SZ,37.68,20200528,1.02,20190521,1.009,0.9892156862745097
1936,300565.SZ,20.06,20200528,1.32,20190521,1.32,1.0
1937,300566.SZ,31.04,20200528,1.974,20190521,1.968,0.9969604863221885
1938,300567.SZ,51.09,20200528,3.046,20190521,2.015,0.6615233092580434
1939,300568.SZ,43.88,20200528,1.637,20190521,1.637,1.0
1940,300569.SZ,13.62,20200528,2.765,20190521,1.829,0.6614828209764918
1941,300570.SZ,35.97,20200528,1.871,20190521,1.841,0.9839657936932121
1942,300571.SZ,70.67,20200528,3.027,20190521,3.013,0.9953749587049884
1943,300572.SZ,47.37,20200528,2.931,20190521,1.827,0.623336745138178
1944,300573.SZ,118.8,20200528,1.021,20190521,1.015,0.9941234084231146
1945,300575.SZ,61.34,20200528,1.863,20190521,1.846,0.9908749329039185
1946,300576.SZ,83.56,20200528,1.522,20190521,1.514,0.9947437582128777
1947,300577.SZ,39.09,20200528,3.305,20190521,3.291,0.9957639939485627
1948,300578.SZ,85.79,20200528,1.836,20190521,1.824,0.9934640522875817
1949,300579.SZ,52.26,20200528,2.293,20190521,2.288,0.9978194505015262
1950,300580.SZ,22.35,20200528,1.026,20190521,1.026,1.0
1951,300581.SZ,27.22,20200528,3.832,20190521,3.81,0.994258872651357
1952,300582.SZ,15.13,20200528,1.521,20190521,1.513,0.9947403024326101
1953,300583.SZ,36.7,20200528,1.008,20190521,1.004,0.996031746031746
1954,300584.SZ,37.46,20200528,1.548,20190521,1.532,0.9896640826873385
1955,300585.SZ,29.87,20200528,2.046,20190521,2.046,1.0
1956,300586.SZ,26.74,20200528,2.548,20190521,2.548,1.0
1957,300587.SZ,14.2,20200528,1.734,20190521,1.013,0.5841983852364475
1958,300588.SZ,14.65,20200528,1.611,20190521,1.611,1.0
1959,300589.SZ,16.62,20200528,2.349,20190521,2.344,0.9978714346530437
1960,300590.SZ,68.27,20200528,2.054,20190521,2.039,0.9926971762414802
1961,300591.SZ,7.95,20200528,1.305,20190521,1.305,1.0
1962,300592.SZ,14.86,20200528,1.008,20190521,1.008,1.0
1963,300593.SZ,19.16,20200528,1.41,20190521,1.005,0.7127659574468085
1964,300595.SZ,51.78,20200528,8.836,20190521,5.883,0.6657990040742418
1965,300596.SZ,43.88,20200528,1.518,20190521,1.518,1.0
1966,300597.SZ,17.32,20200528,1.003,20190521,1.002,0.9990029910269194
1967,300598.SZ,352.65,20200528,1.005,20190521,1.004,0.9990049751243782
1968,300599.SZ,13.75,20200528,1.031,20190521,1.016,0.9854510184287101
1969,300600.SZ,12.37,20200528,2.948,20190521,1.624,0.5508819538670285
1970,300601.SZ,151.86,20200528,1.51,20190521,1.503,0.995364238410596
1971,300602.SZ,64.37,20200528,3.018,20190521,3.018,1.0
1972,300603.SZ,30.18,20200528,1.712,20190521,1.004,0.5864485981308412
1973,300604.SZ,19.35,20200528,3.632,20190521,1.905,0.5245044052863436
1974,300605.SZ,16.78,20200528,1.959,20190521,1.302,0.664624808575804
1975,300606.SZ,44.55,20200528,1.003,20190521,1.0,0.9970089730807579
1976,300607.SZ,79.67,20200528,1.824,20190521,1.809,0.9917763157894736
1977,300608.SZ,17.7,20200528,2.418,20190521,1.587,0.6563275434243175
1978,300609.SZ,47.67,20200528,1.02,20190521,1.013,0.9931372549019607
1979,300610.SZ,15.69,20200528,1.525,20190521,1.525,1.0
1980,300611.SZ,12.65,20200528,2.038,20190521,2.027,0.9946025515210992
1981,300612.SZ,23.3,20200528,2.289,20190521,2.289,1.0
1982,300613.SZ,215.8,20200528,1.004,20190521,1.004,1.0
1983,300615.SZ,31.79,20200528,2.382,20190521,1.83,0.7682619647355163
1984,300616.SZ,90.11,20200528,1.839,20190521,1.808,0.9831430125067973
1985,300617.SZ,31.16,20200528,2.036,20190521,1.553,0.7627701375245579
1986,300618.SZ,66.13,20200528,2.283,20190521,1.606,0.7034603591765222
1987,300619.SZ,27.99,20200528,1.008,20190521,1.005,0.9970238095238094
1988,300620.SZ,47.32,20200528,1.017,20190521,1.005,0.9882005899705014
1989,300621.SZ,15.15,20200528,1.52,20190521,1.508,0.9921052631578947
1990,300622.SZ,13.63,20200528,2.078,20190521,1.015,0.4884504331087584
1991,300623.SZ,30.4,20200528,4.676,20190521,2.907,0.6216852010265184
1992,300624.SZ,68.37,20200528,1.618,20190521,1.007,0.622373300370828
1993,300625.SZ,18.94,20200528,1.058,20190521,1.049,0.9914933837429111
1994,300626.SZ,12.25,20200528,1.808,20190521,1.808,1.0
1995,300627.SZ,32.15,20200528,2.031,20190521,2.01,0.9896602658788772
1996,300628.SZ,59.01,20200528,8.225,20190521,4.067,0.494468085106383
1997,300629.SZ,26.94,20200528,1.504,20190521,1.503,0.9993351063829786
1998,300630.SZ,56.12,20200528,2.259,20190521,1.502,0.66489597166888
1999,300631.SZ,25.44,20200528,1.628,20190521,1.616,0.9926289926289927
2000,300632.SZ,19.6,20200528,2.064,20190521,1.305,0.632267441860465
2001,300633.SZ,37.53,20200528,1.005,20190521,1.003,0.9980099502487563
2002,300634.SZ,27.62,20200528,1.003,20190521,1.0,0.9970089730807579
2003,300635.SZ,25.89,20200528,1.611,20190521,1.607,0.9975170701427685
2004,300636.SZ,30.08,20200528,1.615,20190521,1.004,0.621671826625387
2005,300637.SZ,14.73,20200528,1.956,20190521,1.956,1.0
2006,300638.SZ,52.92,20200528,2.733,20190521,1.511,0.5528723015001829
2007,300639.SZ,37.65,20200528,2.455,20190521,2.44,0.9938900203665987
2008,300640.SZ,10.01,20200528,2.825,20190521,1.825,0.6460176991150441
2009,300641.SZ,5.9,20200528,1.747,20190521,1.735,0.9931310818546079
2010,300642.SZ,52.93,20200528,1.522,20190521,1.51,0.9921156373193167
2011,300643.SZ,28.07,20200528,1.019,20190521,1.009,0.9901864573110893
2012,300644.SZ,46.59,20200528,1.011,20190521,1.006,0.9950544015825916
2013,300645.SZ,18.52,20200528,1.92,20190521,1.92,1.0
2014,300647.SZ,11.77,20200528,2.73,20190521,1.817,0.6655677655677655
2015,300648.SZ,25.05,20200528,2.004,20190521,2.003,0.9995009980039921
2016,300649.SZ,25.15,20200528,2.021,20190521,2.011,0.9950519544779813
2017,300650.SZ,21.8,20200528,1.725,20190521,1.711,0.9918840579710145
2018,300651.SZ,41.01,20200528,1.707,20190521,1.0,0.5858230814294083
2019,300652.SZ,22.53,20200528,1.013,20190521,1.013,1.0
2020,300653.SZ,94.91,20200528,1.021,20190521,1.021,1.0
2021,300654.SZ,23.86,20200528,1.514,20190521,1.506,0.9947159841479525
2022,300655.SZ,59.94,20200528,1.719,20190521,1.719,1.0
2023,300656.SZ,24.41,20200528,1.842,20190521,1.506,0.8175895765472312
2024,300657.SZ,26.02,20200528,2.874,20190521,1.735,0.6036882393876131
2025,300658.SZ,46.17,20200528,1.551,20190521,1.517,0.9780786589297228
2026,300659.SZ,65.95,20200528,2.589,20190521,1.615,0.6237929702587872
2027,300660.SZ,15.18,20200528,2.666,20190521,1.823,0.6837959489872468
2028,300661.SZ,208.82,20200528,2.556,20190521,1.305,0.5105633802816901
2029,300662.SZ,46.67,20200528,1.008,20190521,1.004,0.996031746031746
2030,300663.SZ,28.09,20200528,2.25,20190521,1.499,0.6662222222222223
2031,300664.SZ,11.23,20200528,1.501,20190521,1.003,0.6682211858760826
2032,300665.SZ,12.17,20200528,1.61,20190521,1.603,0.9956521739130434
2033,300666.SZ,68.52,20200528,1.003,20190521,1.001,0.9980059820538385
2034,300667.SZ,36.4,20200528,1.506,20190521,1.503,0.9980079681274899
2035,300668.SZ,21.61,20200528,2.547,20190521,2.547,1.0
2036,300669.SZ,32.94,20200528,1.33,20190521,1.007,0.757142857142857
2037,300670.SZ,11.57,20200528,2.716,20190521,1.81,0.666421207658321
2038,300671.SZ,41.93,20200528,1.4,20190521,1.4,1.0
2039,300672.SZ,43.84,20200528,1.601,20190521,1.003,0.6264834478450968
2040,300673.SZ,31.17,20200528,1.841,20190521,1.51,0.8202064095600218
2041,300674.SZ,47.34,20200528,1.007,20190521,1.0,0.99304865938431
2042,300675.SZ,21.41,20200528,1.007,20190521,1.003,0.9960278053624627
2043,300676.SZ,124.66,20200528,1.007,20190521,1.005,0.9980139026812314
2044,300677.SZ,83.31,20200528,2.024,20190521,2.005,0.9906126482213438
2045,300678.SZ,29.31,20200528,1.806,20190521,1.802,0.9977851605758582
2046,300679.SZ,42.14,20200528,2.369,20190521,1.816,0.7665681722245673
2047,300680.SZ,15.74,20200528,1.826,20190521,1.005,0.5503833515881708
2048,300681.SZ,37.25,20200528,1.014,20190521,1.01,0.9960552268244576
2049,300682.SZ,23.85,20200528,1.514,20190521,1.006,0.6644649933949802
2050,300683.SZ,84.41,20200528,1.013,20190521,1.006,0.9930898321816388
2051,300684.SZ,25.62,20200528,2.948,20190521,1.805,0.6122795115332429
2052,300685.SZ,89.08,20200528,1.81,20190521,1.81,1.0
2053,300686.SZ,29.11,20200528,1.611,20190521,1.606,0.9968963376784606
2054,300687.SZ,16.21,20200528,2.723,20190521,1.807,0.6636063165626148
2055,300688.SZ,29.51,20200528,1.406,20190521,1.002,0.7126600284495022
2056,300689.SZ,53.33,20200528,1.011,20190521,1.006,0.9950544015825916
2057,300690.SZ,27.86,20200528,1.716,20190521,1.666,0.9708624708624708
2058,300691.SZ,17.66,20200528,2.629,20190521,1.609,0.6120197793837961
2059,300692.SZ,17.1,20200528,1.506,20190521,1.506,1.0
2060,300693.SZ,21.73,20200528,1.523,20190521,1.512,0.9927774130006567
2061,300694.SZ,22.42,20200528,1.003,20190521,1.0,0.9970089730807579
2062,300695.SZ,72.53,20200528,1.04,20190521,1.021,0.9817307692307691
2063,300696.SZ,31.31,20200528,2.59,20190521,1.708,0.6594594594594595
2064,300697.SZ,17.08,20200528,1.328,20190521,1.305,0.9826807228915662
2065,300698.SZ,32.51,20200528,1.001,20190521,1.001,1.0
2066,300699.SZ,60.59,20200528,1.433,20190521,1.421,0.9916259595254711
2067,300700.SZ,32.4,20200528,1.009,20190521,1.009,1.0
2068,300701.SZ,25.57,20200528,1.535,20190521,1.01,0.6579804560260587
2069,300702.SZ,98.47,20200528,1.503,20190521,1.497,0.9960079840319362
2070,300703.SZ,11.82,20200528,2.385,20190521,1.515,0.6352201257861635
2071,300705.SZ,15.37,20200528,2.019,20190521,2.004,0.9925705794947993
2072,300706.SZ,44.39,20200528,1.803,20190521,1.801,0.9988907376594565
2073,300707.SZ,25.07,20200528,2.021,20190521,2.003,0.9910935180603663
2074,300708.SZ,20.78,20200528,1.004,20190521,1.003,0.9990039840637449
2075,300709.SZ,156.69,20200528,1.012,20190521,1.01,0.9980237154150198
2076,300710.SZ,32.04,20200528,1.007,20190521,1.006,0.9990069513406158
2077,300711.SZ,19.08,20200528,1.206,20190521,1.004,0.8325041459369817
2078,300712.SZ,14.89,20200528,1.316,20190521,1.005,0.7636778115501519
2079,300713.SZ,18.36,20200528,2.705,20190521,1.803,0.6665434380776339
2080,300715.SZ,36.63,20200528,2.023,20190521,1.811,0.8952051408798812
2081,300716.SZ,16.64,20200528,1.516,20190521,1.508,0.9947229551451188
2082,300717.SZ,22.09,20200528,1.636,20190521,1.607,0.9822738386308069
2083,300718.SZ,28.47,20200528,2.03,20190521,1.994,0.9822660098522168
2084,300719.SZ,15.08,20200528,1.553,20190521,1.526,0.9826142949130715
2085,300720.SZ,17.41,20200528,1.527,20190521,1.006,0.658808120497708
2086,300721.SZ,25.44,20200528,1.017,20190521,1.014,0.9970501474926254
2087,300722.SZ,18.54,20200528,1.874,20190521,1.007,0.5373532550693703
2088,300723.SZ,47.9,20200528,1.008,20190521,1.008,1.0
2089,300724.SZ,81.72,20200528,1.006,20190521,1.0,0.9940357852882704
2090,300725.SZ,96.54,20200528,1.962,20190521,1.958,0.9979612640163099
2091,300726.SZ,34.3,20200528,1.027,20190521,1.004,0.9776046738072055
2092,300727.SZ,18.88,20200528,1.331,20190521,1.304,0.9797145003756574
2093,300729.SZ,33.15,20200528,1.028,20190521,1.006,0.9785992217898832
2094,300730.SZ,24.01,20200528,1.709,20190521,1.703,0.9964891749561147
2095,300731.SZ,30.52,20200528,1.418,20190521,1.009,0.7115655853314528
2096,300732.SZ,32.81,20200528,2.558,20190521,2.558,1.0
2097,300733.SZ,16.24,20200528,1.017,20190521,1.008,0.9911504424778762
2098,300735.SZ,29.02,20200528,1.331,20190521,1.011,0.7595792637114951
2099,300736.SZ,14.14,20200528,2.466,20190521,1.521,0.6167883211678832
2100,300737.SZ,22.37,20200528,1.008,20190521,1.003,0.9950396825396824
2101,300738.SZ,46.16,20200528,3.08,20190521,1.809,0.5873376623376623
2102,300739.SZ,18.07,20200528,2.296,20190521,1.509,0.6572299651567944
2103,300740.SZ,9.96,20200528,2.57,20190521,1.713,0.6665369649805448
2104,300741.SZ,33.13,20200528,1.171,20190521,1.099,0.9385140905209223
2105,300742.SZ,36.3,20200528,1.0,20190521,1.0,1.0
2106,300743.SZ,27.46,20200528,1.518,20190521,1.004,0.6613965744400527
2107,300745.SZ,31.6,20200528,1.004,20190521,1.001,0.997011952191235
2108,300746.SZ,18.62,20200528,1.004,20190521,1.004,1.0
2109,300747.SZ,99.42,20200528,1.506,20190521,1.0,0.6640106241699867
2110,300748.SZ,75.66,20200528,1.007,20190521,1.004,0.9970208540218471
2111,300749.SZ,33.95,20200528,1.812,20190521,1.812,1.0
2112,300750.SZ,169.55,20200528,1.002,20190521,1.0,0.998003992015968
2113,300751.SZ,228.0,20200528,1.005,20190521,1.005,1.0
2114,300752.SZ,32.05,20200528,1.642,20190521,1.0,0.6090133982947625
2115,300753.SZ,39.75,20200528,1.325,20190521,1.01,0.7622641509433963
2116,300755.SZ,28.91,20200528,1.813,20190521,1.0,0.5515719801434087
2117,300756.SZ,45.6,20200528,1.82,20190521,1.0,0.5494505494505494
2118,300757.SZ,37.08,20200528,1.308,20190521,1.0,0.764525993883792
2119,300758.SZ,21.39,20200528,1.862,20190521,1.0,0.5370569280343717
2120,300759.SZ,70.69,20200528,1.003,20190521,1.0,0.9970089730807579
2121,300760.SZ,284.88,20200528,1.013,20190521,1.0,0.987166831194472
2122,300761.SZ,78.01,20200528,1.047,20190521,1.021,0.9751671442215855
2123,300762.SZ,71.66,20200528,1.0,20190521,1.0,1.0
2124,300763.SZ,48.98,20200528,1.744,20190521,1.0,0.573394495412844
2125,300765.SZ,30.14,20200528,2.106,20190521,1.0,0.47483380816714155
2126,300766.SZ,56.35,20200528,1.0,20190521,1.0,1.0
2127,300767.SZ,111.42,20200528,1.0,20190521,1.0,1.0
2128,300768.SZ,52.9,20200528,1.0,20190521,1.0,1.0
2129,300769.SZ,127.26,20200528,1.823,20190521,1.0,0.5485463521667581
2130,300770.SZ,205.99,20200528,1.0,20190521,1.0,1.0
2131,300771.SZ,51.53,20200528,1.618,20190521,1.0,0.6180469715698392
2132,300772.SZ,23.7,20200528,1.012,20190521,1.0,0.9881422924901185
2133,300773.SZ,101.37,20200528,1.0,20190521,1.0,1.0
2134,300775.SZ,56.17,20200528,1.003,20190521,1.0,0.9970089730807579
2135,300776.SZ,168.19,20200528,1.004,20190521,1.0,0.9960159362549801
2136,300777.SZ,54.86,20200528,1.0,20190521,1.0,1.0
2137,300778.SZ,57.63,20200528,1.0,20190521,1.0,1.0
2138,600000.SH,12.93,20200528,12.713,20190521,12.33,0.9698733579800205
2139,600004.SH,23.46,20200528,2.581,20190521,2.556,0.9903138318481209
2140,600006.SH,5.96,20200528,3.607,20190521,3.548,0.9836429165511505
2141,600007.SH,17.94,20200528,1.754,20190521,1.715,0.9777651083238312
2142,600008.SH,4.01,20200528,7.797,20190521,7.435,0.9535718866230601
2143,600009.SH,88.2,20200528,3.041,20190521,3.017,0.9921078592568234
2144,600010.SH,1.84,20200528,8.333,20190521,8.281,0.9937597503900156
2145,600011.SH,6.93,20200528,4.638,20190521,4.565,0.9842604570935749
2146,600012.SH,6.32,20200528,2.25,20190521,2.163,0.9613333333333333
2147,600015.SH,7.71,20200528,4.371,20190521,4.274,0.9778082818576984
2148,600016.SH,6.15,20200528,25.77,20190521,24.409,0.9471866511447419
2149,600017.SH,3.34,20200528,3.265,20190521,3.244,0.9935681470137826
2150,600018.SH,7.75,20200528,1.394,20190521,1.364,0.9784791965566716
2151,600019.SH,6.57,20200528,2.448,20190521,2.271,0.9276960784313726
2152,600020.SH,6.1,20200528,4.059,20190521,3.972,0.9785661492978566
2153,600021.SH,8.5,20200528,2.201,20190521,2.082,0.9459336665152203
2154,600022.SH,1.76,20200528,5.551,20190521,5.551,1.0
2155,600023.SH,4.56,20200528,1.62,20190521,1.556,0.9604938271604938
2156,600025.SH,4.79,20200528,1.054,20190521,1.017,0.9648956356736241
2157,600026.SH,9.72,20200528,1.695,20190521,1.69,0.9970501474926253
2158,600027.SH,4.1,20200528,1.726,20190521,1.695,0.9820393974507532
2159,600028.SH,5.21,20200528,3.102,20190521,2.89,0.9316569954867828
2160,600029.SH,8.05,20200528,1.7,20190521,1.689,0.993529411764706
2161,600030.SH,25.93,20200528,5.482,20190521,5.398,0.9846771251368113
2162,600031.SH,20.62,20200528,47.354,20190521,46.437,0.9806352156100857
2163,600033.SH,3.3,20200528,7.065,20190521,6.756,0.9562632696390658
2164,600035.SH,4.22,20200528,2.909,20190521,2.817,0.9683740116878654
2165,600036.SH,39.1,20200528,4.909,20190521,4.78,0.9737217355876961
2166,600037.SH,11.04,20200528,5.259,20190521,5.17,0.983076630538125
2167,600038.SH,51.17,20200528,3.028,20190521,3.009,0.9937252311756934
2168,600039.SH,4.27,20200528,7.747,20190521,7.639,0.986059119659223
2169,600048.SH,16.67,20200528,20.473,20190521,19.666,0.9605822302544815
2170,600050.SH,6.9,20200528,1.571,20190521,1.558,0.991725015913431
2171,600051.SH,9.05,20200528,4.639,20190521,4.424,0.9536538046992886
2172,600052.SH,6.33,20200528,3.398,20190521,3.309,0.9738081224249558
2173,600053.SH,31.64,20200528,2.257,20190521,2.189,0.9698715108551174
2174,600054.SH,9.98,20200528,4.376,20190521,4.316,0.986288848263254
2175,600055.SH,17.71,20200528,14.549,20190521,14.402,0.9898962127981304
2176,600056.SH,17.72,20200528,9.24,20190521,8.952,0.9688311688311688
2177,600057.SH,6.18,20200528,9.559,20190521,9.049,0.9466471388220525
2178,600058.SH,10.4,20200528,4.763,20190521,4.763,1.0
2179,600059.SH,10.08,20200528,8.217,20190521,8.127,0.9890470974808324
2180,600060.SH,14.27,20200528,5.779,20190521,5.721,0.9899636615331372
2181,600061.SH,15.85,20200528,5.892,20190521,5.86,0.9945689069925322
2182,600062.SH,15.49,20200528,7.685,20190521,7.522,0.97878985035784
2183,600063.SH,4.9,20200528,13.313,20190521,13.218,0.9928641177796138
2184,600064.SH,11.4,20200528,17.019,20190521,16.636,0.9774957400552324
2185,600066.SH,15.35,20200528,44.525,20190521,41.28,0.9271195957327345
2186,600067.SH,5.31,20200528,22.067,20190521,21.592,0.9784746453981057
2187,600068.SH,7.28,20200528,6.14,20190521,5.948,0.9687296416938111
2188,600069.SH,3.28,20200528,6.415,20190521,6.415,1.0
2189,600070.SH,12.79,20200528,9.901,20190521,9.806,0.9904050095949903
2190,600071.SH,13.39,20200528,5.748,20190521,5.748,1.0
2191,600072.SH,19.44,20200528,4.19,20190521,4.184,0.9985680190930787
2192,600073.SH,11.13,20200528,3.106,20190521,3.073,0.989375402446877
2193,600074.SH,0.94,20200528,9.579,20190521,9.579,1.0
2194,600075.SH,6.22,20200528,10.566,20190521,10.364,0.9808820745788378
2195,600076.SH,5.03,20200528,3.265,20190521,3.249,0.9950995405819295
2196,600077.SH,3.15,20200528,8.276,20190521,8.189,0.9894876752054133
2197,600078.SH,7.53,20200528,6.638,20190521,6.621,0.9974389876468817
2198,600079.SH,24.97,20200528,13.35,20190521,13.35,1.0
2199,600080.SH,7.72,20200528,5.129,20190521,5.097,0.9937609670501074
2200,600081.SH,14.24,20200528,9.368,20190521,9.249,0.9872971818958156
2201,600082.SH,5.21,20200528,5.981,20190521,5.981,1.0
2202,600083.SH,30.65,20200528,1.0,20190521,1.0,1.0
